vector,alpha,layer,country,translated,subtask,local_ans_steer,local_ans_no_steer,local_ans_hinted
per-culture (translated),-1,20,Russia,False,culturedistil,0.43670886075949367,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,20,Russia,False,names,0.572463768115942,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,20,Russia,True,cities,0.36,0.38285714285714284,1.0
per-culture (translated),-1,20,Russia,True,culturebench,0.6547619047619048,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,20,Russia,True,culturedistil,0.6455696202531646,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,20,Russia,True,names,0.5,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,20,Turkey,False,cities,0.3657142857142857,0.42857142857142855,1.0
per-culture (translated),-1,20,Turkey,False,culturebench,0.6842105263157895,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,20,Turkey,False,culturedistil,0.49504950495049505,0.49504950495049505,0.905940594059406
per-culture (translated),-1,20,Turkey,False,names,0.6076555023923444,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,20,Turkey,True,cities,0.3142857142857143,0.30857142857142855,1.0
per-culture (translated),-1,20,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,20,Turkey,True,culturedistil,0.594059405940594,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,20,Turkey,True,names,0.6555023923444976,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,20,United States,True,cities,0.5108108108108108,0.527027027027027,1.0
per-culture (translated),-1,20,United States,True,culturebench,0.8833333333333333,0.8833333333333333,0.95
per-culture (translated),-1,20,United States,True,culturedistil,0.5028901734104047,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,20,United States,True,names,0.45714285714285713,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,21,Bangladesh,False,cities,0.28888888888888886,0.4148148148148148,1.0
per-culture (translated),-1,21,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (translated),-1,21,Bangladesh,False,culturedistil,0.48717948717948717,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,21,Bangladesh,False,names,0.5424528301886793,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,21,Bangladesh,True,cities,0.37777777777777777,0.45925925925925926,1.0
per-culture (translated),-1,21,Bangladesh,True,culturebench,0.6933333333333334,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,21,Bangladesh,True,culturedistil,0.4551282051282051,0.5,0.7692307692307693
per-culture (translated),-1,21,Bangladesh,True,names,0.6839622641509434,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,21,France,False,cities,0.38285714285714284,0.49142857142857144,1.0
per-culture (translated),-1,21,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (translated),-1,21,France,False,culturedistil,0.42207792207792205,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,21,France,False,names,0.5801886792452831,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,21,France,True,cities,0.42857142857142855,0.4514285714285714,1.0
per-culture (translated),-1,21,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,21,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-culture (translated),-1,21,France,True,names,0.5566037735849056,0.589622641509434,0.8584905660377359
per-culture (translated),-1,21,Russia,False,cities,0.29714285714285715,0.38857142857142857,1.0
per-culture (translated),-1,21,Russia,False,culturebench,0.6904761904761905,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,21,Russia,False,culturedistil,0.43670886075949367,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,21,Russia,False,names,0.572463768115942,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,21,Russia,True,cities,0.30857142857142855,0.38285714285714284,1.0
per-culture (translated),-1,21,Russia,True,culturebench,0.6428571428571429,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,21,Russia,True,culturedistil,0.6455696202531646,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,21,Russia,True,names,0.4927536231884058,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,21,Turkey,False,cities,0.24571428571428572,0.42857142857142855,1.0
per-culture (translated),-1,21,Turkey,False,culturebench,0.6842105263157895,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,21,Turkey,False,culturedistil,0.4900990099009901,0.49504950495049505,0.905940594059406
per-culture (translated),-1,21,Turkey,False,names,0.5406698564593302,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,21,Turkey,True,cities,0.2742857142857143,0.30857142857142855,1.0
per-culture (translated),-1,21,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,21,Turkey,True,culturedistil,0.594059405940594,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,21,Turkey,True,names,0.6076555023923444,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,21,United States,True,cities,0.5540540540540541,0.527027027027027,1.0
per-culture (translated),-1,21,United States,True,culturebench,0.8833333333333333,0.8833333333333333,0.95
per-culture (translated),-1,21,United States,True,culturedistil,0.4884393063583815,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,21,United States,True,names,0.4051948051948052,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,22,Bangladesh,False,cities,0.26666666666666666,0.4148148148148148,1.0
per-culture (translated),-1,22,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (translated),-1,22,Bangladesh,False,culturedistil,0.46794871794871795,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,22,Bangladesh,False,names,0.5377358490566038,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,22,Bangladesh,True,cities,0.37777777777777777,0.45925925925925926,1.0
per-culture (translated),-1,22,Bangladesh,True,culturebench,0.7066666666666667,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,22,Bangladesh,True,culturedistil,0.47435897435897434,0.5,0.7692307692307693
per-culture (translated),-1,22,Bangladesh,True,names,0.6981132075471698,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,22,France,False,cities,0.4228571428571429,0.49142857142857144,1.0
per-culture (translated),-1,22,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-culture (translated),-1,22,France,False,culturedistil,0.42207792207792205,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,22,France,False,names,0.5801886792452831,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,22,France,True,cities,0.4514285714285714,0.4514285714285714,1.0
per-culture (translated),-1,22,France,True,culturebench,0.8461538461538461,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,22,France,True,culturedistil,0.5194805194805194,0.525974025974026,0.7727272727272727
per-culture (translated),-1,22,France,True,names,0.5660377358490566,0.589622641509434,0.8584905660377359
per-culture (translated),-1,22,Russia,False,cities,0.3314285714285714,0.38857142857142857,1.0
per-culture (translated),-1,22,Russia,False,culturebench,0.6666666666666666,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,22,Russia,False,culturedistil,0.43670886075949367,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,22,Russia,False,names,0.5797101449275363,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,22,Russia,True,cities,0.3314285714285714,0.38285714285714284,1.0
per-culture (translated),-1,22,Russia,True,culturebench,0.6428571428571429,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,22,Russia,True,culturedistil,0.6265822784810127,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,22,Russia,True,names,0.5289855072463768,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,22,Turkey,False,cities,0.24571428571428572,0.42857142857142855,1.0
per-culture (translated),-1,22,Turkey,False,culturebench,0.6929824561403509,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,22,Turkey,False,culturedistil,0.49504950495049505,0.49504950495049505,0.905940594059406
per-culture (translated),-1,22,Turkey,False,names,0.5598086124401914,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,22,Turkey,True,cities,0.2914285714285714,0.30857142857142855,1.0
per-culture (translated),-1,22,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,22,Turkey,True,culturedistil,0.5891089108910891,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,22,Turkey,True,names,0.645933014354067,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,22,United States,True,cities,0.5243243243243243,0.527027027027027,1.0
per-culture (translated),-1,22,United States,True,culturebench,0.8833333333333333,0.8833333333333333,0.95
per-culture (translated),-1,22,United States,True,culturedistil,0.5,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,22,United States,True,names,0.43376623376623374,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,23,Bangladesh,False,cities,0.1259259259259259,0.4148148148148148,1.0
per-culture (translated),-1,23,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (translated),-1,23,Bangladesh,False,culturedistil,0.46153846153846156,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,23,Bangladesh,False,names,0.5377358490566038,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,23,Bangladesh,True,cities,0.37037037037037035,0.45925925925925926,1.0
per-culture (translated),-1,23,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,23,Bangladesh,True,culturedistil,0.46794871794871795,0.5,0.7692307692307693
per-culture (translated),-1,23,Bangladesh,True,names,0.5943396226415094,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,23,France,False,cities,0.3485714285714286,0.49142857142857144,1.0
per-culture (translated),-1,23,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-culture (translated),-1,23,France,False,culturedistil,0.4090909090909091,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,23,France,False,names,0.5424528301886793,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,23,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-culture (translated),-1,23,France,True,culturebench,0.7948717948717948,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,23,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-culture (translated),-1,23,France,True,names,0.5330188679245284,0.589622641509434,0.8584905660377359
per-culture (translated),-1,23,Russia,False,cities,0.32571428571428573,0.38857142857142857,1.0
per-culture (translated),-1,23,Russia,False,culturebench,0.6547619047619048,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,23,Russia,False,culturedistil,0.3924050632911392,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,23,Russia,False,names,0.5362318840579711,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,23,Russia,True,cities,0.29714285714285715,0.38285714285714284,1.0
per-culture (translated),-1,23,Russia,True,culturebench,0.6071428571428571,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,23,Russia,True,culturedistil,0.6139240506329114,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,23,Russia,True,names,0.47101449275362317,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,23,Turkey,False,cities,0.2057142857142857,0.42857142857142855,1.0
per-culture (translated),-1,23,Turkey,False,culturebench,0.6929824561403509,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,23,Turkey,False,culturedistil,0.4900990099009901,0.49504950495049505,0.905940594059406
per-culture (translated),-1,23,Turkey,False,names,0.5119617224880383,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,23,Turkey,True,cities,0.2857142857142857,0.30857142857142855,1.0
per-culture (translated),-1,23,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,23,Turkey,True,culturedistil,0.5742574257425742,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,23,Turkey,True,names,0.5789473684210527,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,23,United States,True,cities,0.4648648648648649,0.527027027027027,1.0
per-culture (translated),-1,23,United States,True,culturebench,0.8333333333333334,0.8833333333333333,0.95
per-culture (translated),-1,23,United States,True,culturedistil,0.49710982658959535,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,23,United States,True,names,0.43376623376623374,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,24,Bangladesh,False,cities,0.15555555555555556,0.4148148148148148,1.0
per-culture (translated),-1,24,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (translated),-1,24,Bangladesh,False,culturedistil,0.4551282051282051,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,24,Bangladesh,False,names,0.5235849056603774,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,24,Bangladesh,True,cities,0.37037037037037035,0.45925925925925926,1.0
per-culture (translated),-1,24,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,24,Bangladesh,True,culturedistil,0.46794871794871795,0.5,0.7692307692307693
per-culture (translated),-1,24,Bangladesh,True,names,0.6132075471698113,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,24,France,False,cities,0.3485714285714286,0.49142857142857144,1.0
per-culture (translated),-1,24,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-culture (translated),-1,24,France,False,culturedistil,0.37662337662337664,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,24,France,False,names,0.5471698113207547,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,24,France,True,cities,0.42857142857142855,0.4514285714285714,1.0
per-culture (translated),-1,24,France,True,culturebench,0.8717948717948718,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,24,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-culture (translated),-1,24,France,True,names,0.5377358490566038,0.589622641509434,0.8584905660377359
per-culture (translated),-1,24,Russia,False,cities,0.32571428571428573,0.38857142857142857,1.0
per-culture (translated),-1,24,Russia,False,culturebench,0.6547619047619048,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,24,Russia,False,culturedistil,0.3860759493670886,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,24,Russia,False,names,0.5579710144927537,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,24,Russia,True,cities,0.33714285714285713,0.38285714285714284,1.0
per-culture (translated),-1,24,Russia,True,culturebench,0.6071428571428571,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,24,Russia,True,culturedistil,0.6012658227848101,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,24,Russia,True,names,0.4855072463768116,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,24,Turkey,False,cities,0.2571428571428571,0.42857142857142855,1.0
per-culture (translated),-1,24,Turkey,False,culturebench,0.7105263157894737,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,24,Turkey,False,culturedistil,0.48514851485148514,0.49504950495049505,0.905940594059406
per-culture (translated),-1,24,Turkey,False,names,0.5550239234449761,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,24,Turkey,True,cities,0.26857142857142857,0.30857142857142855,1.0
per-culture (translated),-1,24,Turkey,True,culturebench,0.6666666666666666,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,24,Turkey,True,culturedistil,0.5841584158415841,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,24,Turkey,True,names,0.6124401913875598,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,24,United States,True,cities,0.45135135135135135,0.527027027027027,1.0
per-culture (translated),-1,24,United States,True,culturebench,0.8333333333333334,0.8833333333333333,0.95
per-culture (translated),-1,24,United States,True,culturedistil,0.5028901734104047,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,24,United States,True,names,0.43896103896103894,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,25,Bangladesh,False,cities,0.1111111111111111,0.4148148148148148,1.0
per-culture (translated),-1,25,Bangladesh,False,culturebench,0.7866666666666666,0.76,0.9066666666666666
per-culture (translated),-1,25,Bangladesh,False,culturedistil,0.41025641025641024,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,25,Bangladesh,False,names,0.4811320754716981,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,25,Bangladesh,True,cities,0.25925925925925924,0.45925925925925926,1.0
per-culture (translated),-1,25,Bangladesh,True,culturebench,0.7066666666666667,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,25,Bangladesh,True,culturedistil,0.44871794871794873,0.5,0.7692307692307693
per-culture (translated),-1,25,Bangladesh,True,names,0.589622641509434,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,25,France,False,cities,0.21142857142857144,0.49142857142857144,1.0
per-culture (translated),-1,25,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (translated),-1,25,France,False,culturedistil,0.3181818181818182,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,25,France,False,names,0.5613207547169812,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,25,France,True,cities,0.33714285714285713,0.4514285714285714,1.0
per-culture (translated),-1,25,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,25,France,True,culturedistil,0.4805194805194805,0.525974025974026,0.7727272727272727
per-culture (translated),-1,25,France,True,names,0.5235849056603774,0.589622641509434,0.8584905660377359
per-culture (translated),-1,25,Russia,False,cities,0.1657142857142857,0.38857142857142857,1.0
per-culture (translated),-1,25,Russia,False,culturebench,0.6190476190476191,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,25,Russia,False,culturedistil,0.34177215189873417,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,25,Russia,False,names,0.463768115942029,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,25,Russia,True,cities,0.21714285714285714,0.38285714285714284,1.0
per-culture (translated),-1,25,Russia,True,culturebench,0.5952380952380952,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,25,Russia,True,culturedistil,0.5379746835443038,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,25,Russia,True,names,0.47101449275362317,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,25,Turkey,False,cities,0.22857142857142856,0.42857142857142855,1.0
per-culture (translated),-1,25,Turkey,False,culturebench,0.6929824561403509,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,25,Turkey,False,culturedistil,0.47029702970297027,0.49504950495049505,0.905940594059406
per-culture (translated),-1,25,Turkey,False,names,0.4880382775119617,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,25,Turkey,True,cities,0.2,0.30857142857142855,1.0
per-culture (translated),-1,25,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,25,Turkey,True,culturedistil,0.5643564356435643,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,25,Turkey,True,names,0.5645933014354066,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,25,United States,True,cities,0.4297297297297297,0.527027027027027,1.0
per-culture (translated),-1,25,United States,True,culturebench,0.7833333333333333,0.8833333333333333,0.95
per-culture (translated),-1,25,United States,True,culturedistil,0.49421965317919075,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,25,United States,True,names,0.4025974025974026,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,26,Bangladesh,False,cities,0.0962962962962963,0.4148148148148148,1.0
per-culture (translated),-1,26,Bangladesh,False,culturebench,0.7733333333333333,0.76,0.9066666666666666
per-culture (translated),-1,26,Bangladesh,False,culturedistil,0.4230769230769231,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,26,Bangladesh,False,names,0.4858490566037736,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,26,Bangladesh,True,cities,0.43703703703703706,0.45925925925925926,1.0
per-culture (translated),-1,26,Bangladesh,True,culturebench,0.7333333333333333,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,26,Bangladesh,True,culturedistil,0.4807692307692308,0.5,0.7692307692307693
per-culture (translated),-1,26,Bangladesh,True,names,0.6037735849056604,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,26,France,False,cities,0.26857142857142857,0.49142857142857144,1.0
per-culture (translated),-1,26,France,False,culturebench,0.7435897435897436,0.717948717948718,0.9487179487179487
per-culture (translated),-1,26,France,False,culturedistil,0.37012987012987014,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,26,France,False,names,0.5330188679245284,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,26,France,True,cities,0.4,0.4514285714285714,1.0
per-culture (translated),-1,26,France,True,culturebench,0.8717948717948718,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,26,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-culture (translated),-1,26,France,True,names,0.5330188679245284,0.589622641509434,0.8584905660377359
per-culture (translated),-1,26,Russia,False,cities,0.2,0.38857142857142857,1.0
per-culture (translated),-1,26,Russia,False,culturebench,0.6309523809523809,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,26,Russia,False,culturedistil,0.34177215189873417,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,26,Russia,False,names,0.4782608695652174,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,26,Russia,True,cities,0.2057142857142857,0.38285714285714284,1.0
per-culture (translated),-1,26,Russia,True,culturebench,0.5952380952380952,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,26,Russia,True,culturedistil,0.5253164556962026,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,26,Russia,True,names,0.4492753623188406,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,26,Turkey,False,cities,0.24571428571428572,0.42857142857142855,1.0
per-culture (translated),-1,26,Turkey,False,culturebench,0.6929824561403509,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,26,Turkey,False,culturedistil,0.48514851485148514,0.49504950495049505,0.905940594059406
per-culture (translated),-1,26,Turkey,False,names,0.5358851674641149,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,26,Turkey,True,cities,0.25142857142857145,0.30857142857142855,1.0
per-culture (translated),-1,26,Turkey,True,culturebench,0.6666666666666666,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,26,Turkey,True,culturedistil,0.594059405940594,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,26,Turkey,True,names,0.6172248803827751,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,26,United States,True,cities,0.43783783783783786,0.527027027027027,1.0
per-culture (translated),-1,26,United States,True,culturebench,0.8,0.8833333333333333,0.95
per-culture (translated),-1,26,United States,True,culturedistil,0.49421965317919075,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,26,United States,True,names,0.43896103896103894,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,27,Bangladesh,False,cities,0.05925925925925926,0.4148148148148148,1.0
per-culture (translated),-1,27,Bangladesh,False,culturebench,0.7866666666666666,0.76,0.9066666666666666
per-culture (translated),-1,27,Bangladesh,False,culturedistil,0.42948717948717946,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,27,Bangladesh,False,names,0.4858490566037736,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,27,Bangladesh,True,cities,0.4740740740740741,0.45925925925925926,1.0
per-culture (translated),-1,27,Bangladesh,True,culturebench,0.7333333333333333,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,27,Bangladesh,True,culturedistil,0.47435897435897434,0.5,0.7692307692307693
per-culture (translated),-1,27,Bangladesh,True,names,0.5518867924528302,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,27,France,False,cities,0.22285714285714286,0.49142857142857144,1.0
per-culture (translated),-1,27,France,False,culturebench,0.7435897435897436,0.717948717948718,0.9487179487179487
per-culture (translated),-1,27,France,False,culturedistil,0.37662337662337664,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,27,France,False,names,0.5094339622641509,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,27,France,True,cities,0.44,0.4514285714285714,1.0
per-culture (translated),-1,27,France,True,culturebench,0.8461538461538461,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,27,France,True,culturedistil,0.5194805194805194,0.525974025974026,0.7727272727272727
per-culture (translated),-1,27,France,True,names,0.5518867924528302,0.589622641509434,0.8584905660377359
per-culture (translated),-1,27,Russia,False,cities,0.1657142857142857,0.38857142857142857,1.0
per-culture (translated),-1,27,Russia,False,culturebench,0.6428571428571429,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,27,Russia,False,culturedistil,0.3291139240506329,0.4430379746835443,0.8860759493670886
per-culture (translated),-1,27,Russia,False,names,0.4420289855072464,0.5797101449275363,0.9347826086956522
per-culture (translated),-1,27,Russia,True,cities,0.14857142857142858,0.38285714285714284,1.0
per-culture (translated),-1,27,Russia,True,culturebench,0.5952380952380952,0.6666666666666666,0.7380952380952381
per-culture (translated),-1,27,Russia,True,culturedistil,0.5,0.6455696202531646,0.8164556962025317
per-culture (translated),-1,27,Russia,True,names,0.42028985507246375,0.5072463768115942,0.8768115942028986
per-culture (translated),-1,27,Turkey,False,cities,0.25142857142857145,0.42857142857142855,1.0
per-culture (translated),-1,27,Turkey,False,culturebench,0.6842105263157895,0.7017543859649122,0.8421052631578947
per-culture (translated),-1,27,Turkey,False,culturedistil,0.48514851485148514,0.49504950495049505,0.905940594059406
per-culture (translated),-1,27,Turkey,False,names,0.5215311004784688,0.6172248803827751,0.9904306220095693
per-culture (translated),-1,27,Turkey,True,cities,0.2742857142857143,0.30857142857142855,1.0
per-culture (translated),-1,27,Turkey,True,culturebench,0.6754385964912281,0.6578947368421053,0.8508771929824561
per-culture (translated),-1,27,Turkey,True,culturedistil,0.594059405940594,0.6039603960396039,0.8118811881188119
per-culture (translated),-1,27,Turkey,True,names,0.5885167464114832,0.6698564593301436,0.9904306220095693
per-culture (translated),-1,27,United States,True,cities,0.44054054054054054,0.527027027027027,1.0
per-culture (translated),-1,27,United States,True,culturebench,0.8333333333333334,0.8833333333333333,0.95
per-culture (translated),-1,27,United States,True,culturedistil,0.5057803468208093,0.5115606936416185,0.7572254335260116
per-culture (translated),-1,27,United States,True,names,0.41818181818181815,0.4753246753246753,0.8727272727272727
per-culture (translated),-1,28,Bangladesh,False,cities,0.21481481481481482,0.4148148148148148,1.0
per-culture (translated),-1,28,Bangladesh,False,culturebench,0.7733333333333333,0.76,0.9066666666666666
per-culture (translated),-1,28,Bangladesh,False,culturedistil,0.47435897435897434,0.5064102564102564,0.8974358974358975
per-culture (translated),-1,28,Bangladesh,False,names,0.5566037735849056,0.5754716981132075,0.9858490566037735
per-culture (translated),-1,28,Bangladesh,True,cities,0.4666666666666667,0.45925925925925926,1.0
per-culture (translated),-1,28,Bangladesh,True,culturebench,0.76,0.7333333333333333,0.8133333333333334
per-culture (translated),-1,28,Bangladesh,True,culturedistil,0.5,0.5,0.7692307692307693
per-culture (translated),-1,28,Bangladesh,True,names,0.6650943396226415,0.7924528301886793,0.9481132075471698
per-culture (translated),-1,28,France,False,cities,0.41714285714285715,0.49142857142857144,1.0
per-culture (translated),-1,28,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (translated),-1,28,France,False,culturedistil,0.4675324675324675,0.42857142857142855,0.8636363636363636
per-culture (translated),-1,28,France,False,names,0.589622641509434,0.5849056603773585,0.8301886792452831
per-culture (translated),-1,28,France,True,cities,0.4685714285714286,0.4514285714285714,1.0
per-culture (translated),-1,28,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-culture (translated),-1,28,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-culture (translated),-1,28,France,True,names,0.5801886792452831,0.589622641509434,0.8584905660377359
per-culture (translated),-1,28,Russia,False,cities,0.3314285714285714,0.38857142857142857,1.0
per-culture (translated),-1,28,Russia,False,culturebench,0.6547619047619048,0.6904761904761905,0.8333333333333334
per-culture (translated),-1,28,Russia,False,culturedistil,0.44936708860759494,0.4430379746835443,0.8860759493670886
